Word,termFreq,docFreq
"南管","29","3"
"屬於","29","13"
"必須","29","14"
"意義","29","13"
"族譜","29","4"
"清","29","13"
"見","29","14"
"通常","29","11"
"類","29","11"
"高","29","13"
"其他","28","15"
"另","28","13"
"建","28","10"
"政務","28","9"
"方式","28","13"
"明","28","11"
"明朝","28","9"
"民眾","28","10"
"特殊","28","11"
"百姓","28","8"
"目前","28","11"
"習俗","28","7"
"代表","27","13"
"具","27","13"
"包括","27","12"
"工作","27","11"
"平安","27","7"
"後來","27","12"
"有的","27","9"
"村莊","27","9"
"瓊林","27","11"
"祭祀","27","10"
"等等","27","12"
"較","27","12"
"匾額","26","3"
"古蹟","26","6"
"塊","26","13"
"曾","26","10"
"當中","26","12"
"的話","26","13"
"給","26","13"
"茶室","26","2"
"譬如說","26","13"
"農曆","26","7"
"防空洞","26","4"
"。\t","25","6"
"一定","25","13"
"位","25","11"
"們","25","12"
"像是","25","11"
"出","25","8"
"半","25","11"
"即","25","12"
"大家","25","15"
"家廟","25","5"
"將軍","25","9"
"房子","25","10"
"祈求","25","8"
"祭祖","25","6"
"而且","25","15"
"設置","25","9"
"過程","25","9"
"什麼","24","13"
"以前","24","14"
"依","24","15"
"南洋","24","7"
"尤其","24","12"
"廟","24","11"
"戰爭","24","8"
"戶","24","12"
"拜","24","6"
"民居","24","5"
"沒","24","9"
"舉行","24","6"
"設立","24","11"
"邊","24","11"
"防禦","24","6"
"需要","24","11"
"便","23","9"
"功能","23","10"
"可能","23","13"
"墓","23","5"
"大部分","23","12"
"太武山","23","11"
"屋頂","23","8"
"層","23","9"
"島","23","13"
"希望","23","12"
"常","23","14"
"政府","23","11"
"數量","23","12"
"歲","23","6"
"特別","23","15"
"結婚","23","8"
"請","23","10"
"一樣","22","12"
"人民","22","10"
"供奉","22","6"
"傳說","22","9"
"其實","22","12"
"國軍","22","6"
"地圖","22","1"
"尊","22","6"
"東西","22","12"
"產生","22","11"
"由於","22","13"
"當地","22","8"
"變成","22","14"
"重視","22","11"
"七","21","14"
"不僅","21","13"
"加上","21","12"
"年代","21","9"
"廟會","21","4"
"所有","21","12"
"放","21","8"
"新","21","13"
"早","21","15"
"根據","21","12"
"祂","21","3"
"神祉","21","2"
"講","21","13"
"豐富","21","11"
"人家","20","10"
"只要","20","12"
"名","20","12"
"大厝","20","4"
"姓","20","7"
"字","20","9"
"學校","20","6"
"完整","20","9"
"就是說","20","11"
"常見","20","7"
"廟宇","20","8"
"建築物","20","10"
"後浦","20","6"
"月","20","9"
"水泥","20","4"
"海","20","9"
"無","20","11"
"移民","20","8"
"結構","20","7"
"記載","20","9"
"造型","20","8"
"道","20","10"
"雖然","20","13"
"仍","19","14"
"住","19","8"
"使","19","12"
"使用","19","12"
"千","19","10"
"幾乎","19","13"
"彩繪","19","4"
"方面","19","9"
"歲月","19","9"
"環境","19","11"
"留下","19","11"
"當","19","11"
"第二","19","11"
"經濟","19","12"
"設","19","8"
"話","19","10"
"這裡","19","10"
"鄭成功","19","8"
"門","19","9"
"三十八年","18","8"
"人物","18","9"
"位置","18","11"
"作戰","18","4"
"分為","18","10"
"參與","18","7"
"受到","18","12"
"城隍爺","18","2"
"大量","18","7"
"家族","18","8"
"情況","18","13"
"戲班","18","2"
"曾經","18","9"
"歌仔戲","18","1"
"水","18","9"
"水頭","18","8"
"演","18","1"
"當然","18","10"
"神","18","7"
"管制","18","4"
"自","18","9"
"表現","18","10"
"裡頭","18","6"
"觀光","18","6"
"設施","18","6"
"軍人","18","4"
"軍方","18","7"
"透過","18","11"
"這邊","18","9"
"隨著","18","11"
"高甲戲","18","1"
"一帶","17","10"
"世界","17","7"
"中間","17","12"
"今天","17","9"
"代表性","17","9"
"作用","17","6"
"先民","17","9"
"內部","17","7"
"八二三","17","5"
"六","17","7"
"分","17","11"
"古","17","8"
"土地","17","12"
"張","17","7"
"故事","17","11"
"敵人","17","5"
"死","17","7"
"民俗","17","8"
"清代","17","8"
"熱鬧","17","6"
"特約","17","2"
"發現","17","9"
"目的","17","10"
"知道","17","10"
"石敢當","17","2"
"福建","17","12"
"航海","17","2"
"表示","17","10"
"訓練","17","6"
"金門島","17","5"
"：","17","7"
"兩岸","16","4"
"共同","16","11"
"初","16","11"
"利用","16","11"
"前面","16","11"
"吉祥","16","9"
"單位","16","9"
"如今","16","10"
"媽祖","16","6"
"宗教","16","8"
"小孩","16","7"
"影響","16","10"
"最後","16","10"
"有關","16","8"
"期間","16","12"
"比","16","11"
"泥塑","16","5"
"當初","16","5"
"當年","16","10"
"砲戰","16","5"
"約","16","11"
"自然","16","6"
"越","16","7"
"配合","16","10"
"鹽場","16","1"
"且","15","8"
"中心","15","7"
"久","15","12"
"人們","15","7"
"代","15","7"
"內容","15","8"
"冬至","15","4"
"十","15","5"
"十分","15","11"
"反攻","15","4"
"同","15","12"
"地理","15","8"
"完成","15","11"
"小孩子","15","7"
"居住","15","5"
"展現","15","11"
"年間","15","8"
"指","15","8"
"末","15","10"
"村民","15","6"
"死者","15","1"
"生命","15","6"
"美","15","7"
"若","15","12"
"規模","15","8"
"認為","15","9"
"資產","15","9"
"軍","15","3"
"農業","15","6"
"過去","15","10"
"開發","15","7"
"雖","15","9"
"項","15","12"
"風雞","15","3"
"點","15","10"
"之前","14","9"
"些","14","8"
"以來","14","10"
"件","14","10"
"使得","14","10"
"力量","14","9"
"十六","14","5"
"古厝","14","4"
"唯一","14","8"
"均","14","8"
"奠安","14","4"
"嬰兒","14","1"
"師傅","14","8"
"必","14","10"
"想","14","10"
"慢慢","14","5"
"慶典","14","6"
"戰鬥村","14","1"
"戲曲","14","1"
"房","14","5"
"掃墓","14","3"
"採","14","5"
"教育","14","7"
"文獻","14","5"
"方向","14","8"
"普渡","14","1"
"條","14","7"
"櫸頭","14","2"
"清明節","14","2"
"甚至","14","10"
"眾多","14","7"
"石","14","7"
"神祇","14","4"
"穿","14","7"
"端午節","14","3"
"第三","14","9"
"範圍","14","10"
"結合","14","8"
"結束","14","10"
"至今","14","10"
"藉由","14","7"
"起來","14","11"
"連","14","6"
"過年","14","4"
"金城","14","8"
"閩南式","14","5"
"附近","14","10"
"雕刻","14","5"
"餅","14","2"
"中央","13","10"
"事情","13","10"
"二落","13","4"
"今日","13","6"
"供品","13","5"
"傳承","13","7"
"八","13","10"
"公尺","13","5"
"共","13","7"
"共有","13","6"
"出現","13","10"
"十二","13","8"
"反共","13","2"
"台","13","8"
"史蹟","13","6"
"名稱","13","8"
"回來","13","7"
"大小","13","10"
"寫","13","7"
"寶塔","13","3"
"床母","13","1"
"建設","13","6"
"往往","13","10"
"應該","13","9"
"成功","13","5"
"戰鬥","13","3"
"最為","13","9"
"格局","13","5"
"歷代","13","7"
"海外","13","7"
"海岸","13","5"
"照","13","4"
"獲得","13","10"
"碼頭","13","4"
"紅","13","7"
"自衛","13","1"
"華僑","13","3"
"蓋","13","8"
"表演","13","4"
"製作","13","5"
"該","13","10"
"起","13","10"
"辦法","13","9"
"逐漸","13","8"
"還是","13","10"
"開","13","7"
"陳淵","13","7"
"類型","13","6"
"？","13","8"
"一方面","12","6"
"一起","12","8"
"一點","12","7"
"七月","12","3"
"不能","12","5"
"亦","12","8"
"先生","12","7"
"分別","12","10"
"加以","12","7"
"受","12","8"
"問題","12","8"
"塔","12","3"
"容易","12","7"
"建立","12","7"
"建造","12","9"
"成立","12","5"
"接著","12","4"
"故","12","7"
"於是","12","7"
"景觀","12","7"
"最多","12","8"
"材料","12","6"
"正面","12","3"
"流傳","12","6"
"清明","12","3"
"無法","12","9"
"生","12","7"
"生產","12","5"
"用來","12","7"
"直接","12","7"
"簡單","12","10"
"經","12","9"
"維護","12","4"
"繼續","12","10"
"西方","12","5"
"規定","12","8"
"角色","12","8"
"軍隊","12","6"
"進","12","6"
"陳景蘭","12","2"
"順利","12","6"
"一切","11","9"
"不再","11","8"
"中秋節","11","3"
"事","11","9"
"人口","11","7"
"任務","11","5"
"作","11","8"
"傀儡戲","11","2"
"僅","11","9"
"前往","11","8"
"參加","11","4"
"句","11","9"
"可是","11","9"
"國","11","7"
"國家","11","6"
"增加","11","7"
"大多","11","9"
"娘家","11","4"
"娛樂","11","5"
"安置","11","5"
"官兵","11","4"
"家家戶戶","11","3"
"廣播","11","1"
"從此","11","9"
"戰場","11","3"
"拿","11","5"
"掛","11","7"
"擁有","11","7"
"擺設","11","7"
"改變","11","8"
"政治","11","3"
"文台","11","2"
"最早","11","10"
"有所","11","7"
"極","11","8"
"樣式","11","4"
"正式","11","7"
"正月","11","3"
"民房","11","5"
"民防","11","1"
"民防隊","11","2"
"水尾塔","11","2"
"沿海","11","7"
"泉州","11","4"
"獨特","11","5"
"甚麼","11","4"
"禁忌","11","5"
"管理","11","6"
"節慶","11","4"
"至於","11","8"
"蔡氏","11","2"
"街道","11","5"
"進入","11","7"
"道光","11","4"
"遠","11","9"
"邪物","11","2"
"防衛","11","4"
"需","11","6"
"風水","11","6"
"風沙","11","4"
"風貌","11","5"
"不可","10","7"
"不斷","10","7"
"不管","10","6"
"不論","10","6"
"世紀","10","3"
"之下","10","8"
"二十","10","8"
"以外","10","8"
"佈局","10","3"
"作法","10","6"
"保護","10","6"
"先人","10","7"
"凝聚","10","4"
"出來","10","8"
"前後","10","5"
"前線","10","4"
"剛","10","7"
"匾","10","3"
"十五","10","7"
"啦","10","6"
"因而","10","8"
"圖","10","1"
"地下","10","2"
"地面","10","4"
"大廳","10","5"
"女兒","10","5"
"存在","10","7"
"對象","10","8"
"少","10","9"
"少數","10","8"
"帶來","10","6"
"慎終追遠","10","7"
"打","10","7"
"提督","10","3"
"據點","10","2"
"敬拜","10","5"
"日子","10","6"
"條件","10","6"
"歷經","10","8"
"求","10","7"
"決定","10","8"
"漁民","10","3"
"演奏","10","2"
"為什麼","10","6"
"牆壁","10","4"
"王爺","10","3"
"現今","10","8"
"當天","10","8"
"發生","10","4"
"碉堡","10","4"
"祭典","10","4"
"祭品","10","5"
"禮俗","10","1"
"科舉","10","6"
"端","10","6"
"紀念","10","4"
"繪製","10","3"
"而已","10","9"
"背景","10","6"
"茅山塔","10","2"
"菩薩","10","5"
"落","10","2"
"蔡守愚","10","1"
"虔誠","10","2"
"西元","10","4"
"記憶","10","8"
"軍民","10","3"
"這樣子","10","5"
"選擇","10","8"
"避邪","10","5"
"配置","10","5"
"重大","10","7"
"金門縣","10","9"
"鋼筋","10","2"
"除","10","6"
"隊員","10","1"
"需求","10","5"
"靠","10","6"
"頭","10","6"
"魁儡戲","10","2"
"鹽","10","1"
"?","9","3"
"不少","9","8"
"人士","9","6"
"人文","9","8"
"以往","9","6"
"任","9","4"
"來到","9","7"
"供","9","7"
"修","9","5"
"值得","9","7"
"做頭","9","2"
"儀典","9","3"
"八卦","9","1"
"初期","9","5"
"加","9","6"
"包含","9","5"
"北山","9","5"
"匠師","9","5"
"印度","9","2"
"反共抗俄","9","1"
"哪裡","9","3"
"四周","9","6"
"在一起","9","4"
"地位","9","6"
"城隍","9","5"
"基礎","9","6"
"場","9","7"
"外圍","9","5"
"大約","9","6"
"學","9","5"
"安五營","9","3"
"宋朝","9","7"
"宗","9","4"
"宗親","9","4"
"射口","9","2"
"屬","9","4"
"山頭","9","1"
"平面","9","3"
"快","9","4"
"性質","9","7"
"感情","9","6"
"成年","9","3"
"房舍","9","4"
"挖","9","1"
"提","9","5"
"提供","9","7"
"支","9","7"
"敢","9","7"
"整個","9","6"
"方便","9","6"
"旁邊","9","8"
"有些","9","7"
"本島","9","4"
"本身","9","7"
"機會","9","6"
"洞","9","3"
"澎","9","7"
"澎湖","9","2"
"營","9","4"
"狀元餅","9","3"
"獅子","9","3"
"當作","9","7"
"白蟻","9","2"
"皇帝","9","3"
"直到","9","5"
"石雕","9","5"
"祖厝","9","4"
"神像","9","3"
"種類","9","4"
"稱作","9","6"
"系統","9","6"
"紛紛","9","8"
"組織","9","6"
"結果","9","6"
"總兵","9","4"
"總兵署","9","3"
"至少","9","7"
"致富","9","4"
"藉","9","8"
"融合","9","5"
"視為","9","8"
"覺得","9","4"
"觀念","9","8"
"觀音","9","3"
"調查","9","5"
"請示","9","4"
"資料","9","3"
"資源","9","6"
"走過","9","6"
"迎接","9","3"
"送","9","5"
"過後","9","5"
"金門城","9","5"
"金馬","9","4"
"長期","9","3"
"門面","9","4"
"阿","9","3"
"面","9","8"
"音樂","9","1"
"頻繁","9","6"
"風格","9","6"
"黃偉","9","4"
"\t風獅爺","8","1"
"不但","8","6"
"中國人","8","8"
"中西合璧","8","2"
"主奉","8","1"
"主題","8","4"
"二十四","8","6"
"任何","8","6"
"休閒","8","2"
"例","8","4"
"例如","8","4"
"依循","8","4"
"保佑","8","4"
"保留","8","3"
"做法","8","4"
"側","8","6"
"公共","8","4"
"公分","8","5"
"具體","8","6"
"出去","8","5"
"到處","8","7"
"原本","8","4"
"吉祥話","8","3"
"呈現","8","6"
"唱","8","1"
"回","8","6"
"回到","8","5"
"因素","8","5"
"國小","8","4"
"地點","8","5"
"城區","8","3"
"城隍廟","8","5"
"執行","8","4"
"堂號","8","1"
"外面","8","4"
"大事","8","7"
"大門","8","3"
"好幾","8","8"
"宅第","8","5"
"守護","8","5"
"家人","8","7"
"家鄉","8","5"
"對峙","8","5"
"山后","8","3"
"島嶼","8","5"
"島民","8","4"
"左","8","7"
"帶","8","6"
"平安醮","8","1"
"度","8","5"
"強調","8","3"
"得以","8","8"
"得到","8","5"
"心戰","8","2"
"心理","8","4"
"心靈","8","6"
"忠孝","8","4"
"意思","8","6"
"戲","8","1"
"房屋","8","4"
"所在","8","4"
"手","8","6"
"扛","8","3"
"指標","8","2"
"接受","8","6"
"改善","8","2"
"效果","8","6"
"教","8","3"
"文風","8","4"
"方位","8","3"
"旁","8","4"
"早已","8","6"
"普遍","8","7"
"書院","8","3"
"朝","8","5"
"村子","8","4"
"桌","8","5"
"構成","8","6"
"模範街","8","2"
"正殿","8","2"
"比例","8","5"
"海島","8","6"
"海盜","8","4"
"烈嶼","8","4"
"營建","8","4"
"牠","8","2"
"特徵","8","3"
"班","8","3"
"生長","8","5"
"男丁","8","6"
"發","8","6"
"百","8","5"
"相傳","8","6"
"確實","8","4"
"節義","8","5"
"紀錄","8","5"
"經營","8","5"
"縣定","8","2"
"老","8","5"
"老師","8","3"
"興盛","8","6"
"航海圖","8","2"
"蔬菜","8","3"
"藉以","8","6"
"處處","8","6"
"見到","8","6"
"設計","8","6"
"許獬","8","4"
"豐盛","8","3"
"負責","8","4"
"轎子","8","1"
"造成","8","4"
"遺跡","8","5"
"避","8","3"
"部","8","5"
"酒廠","8","2"
"金廈","8","3"
"錢","8","4"
"長","8","6"
"門口","8","5"
"門楣","8","2"
"限制","8","5"
"隨時","8","5"
"隻","8","8"
"鞋子","8","2"
"風俗","8","6"
"駐軍","8","4"
"高甲","8","1"
"」","7","2"
"下方","7","4"
"不過","7","6"
"中原","7","6"
"中外","7","4"
"交趾陶","7","2"
"交通","7","4"
"令","7","7"
"佇立","7","4"
"佛","7","2"
"來自","7","5"
"供應","7","2"
"保有","7","5"
"俞大猷","7","2"
"修復","7","5"
"假如","7","4"
"僑鄉","7","4"
"全部","7","6"
"八月","7","6"
"公祭","7","2"
"分布","7","5"
"初一","7","3"
"十八","7","5"
"十月","7","5"
"印尼","7","2"
"原來","7","7"
"只有","7","6"
"吃頭","7","3"
"各式各樣","7","6"
"合院","7","3"
"呈","7","6"
"嚴重","7","5"
"四月","7","3"
"圓","7","4"
"團結","7","5"
"在於","7","6"
"地形","7","6"
"坐","7","5"
"坐落","7","5"
"城鎮","7","3"
"場所","7","3"
"外廊","7","1"
"大致","7","6"
"大都","7","6"
"女性","7","4"
"她","7","5"
"姻親","7","1"
"婦女","7","4"
"孕婦","7","2"
"學生","7","4"
"守護神","7","4"
"室","7","4"
"宮廟","7","5"
"將來","7","4"
"將近","7","7"
"小學","7","3"
"尚","7","6"
"居","7","5"
"山","7","5"
"山門","7","1"
"崇拜","7","3"
"年夜飯","7","2"
"底","7","5"
"廳","7","1"
"後世","7","4"
"後人","7","5"
"後面","7","5"
"得月樓","7","2"
"心","7","6"
"怕","7","4"
"應","7","5"
"扮演","7","7"
"找","7","6"
"找到","7","7"
"挑","7","5"
"接近","7","5"
"措施","7","3"
"提到","7","4"
"支援","7","2"
"文字","7","5"
"斤","7","3"
"新婚","7","3"
"方法","7","3"
"昔日","7","4"
"最近","7","5"
"未來","7","4"
"本","7","5"
"某","7","6"
"根本","7","6"
"樂器","7","3"
"歌劇團","7","1"
"此外","7","6"
"武將","7","4"
"比如說","7","6"
"氣勢","7","6"
"氣球","7","2"
"水車堵","7","2"
"法師","7","3"
"洪旭","7","3"
"洪武","7","6"
"流行","7","4"
"浯江","7","6"
"清朝","7","4"
"渡海","7","4"
"湯圓","7","3"
"漸漸","7","5"
"無數","7","6"
"煮","7","5"
"營業","7","2"
"父親","7","4"
"牆面","7","4"
"片","7","6"
"牌位","7","5"
"物品","7","6"
"珍貴","7","6"
"生日","7","5"
"盛大","7","3"
"相關","7","5"
"石獅","7","3"
"祖墳","7","5"
"神靈","7","4"
"神龕","7","4"
"立","7","4"
"等於","7","5"
"管","7","2"
"節日","7","5"
"精緻","7","5"
"紀念館","7","2"
"組成","7","5"
"經歷","7","6"
"總","7","7"
"總共","7","6"
"繁衍","7","4"
"習慣","7","5"
"老街","7","2"
"自衛隊","7","1"
"舊","7","6"
"萬曆","7","4"
"葫蘆","7","3"
"蔡攀龍","7","3"
"血緣","7","4"
"表達","7","6"
"補助","7","4"
"補給","7","4"
"西方人","7","3"
"見證","7","5"
"路","7","6"
"路口","7","5"
"輪流","7","4"
"辟邪物","7","2"
"辦公室","7","3"
"迎城隍","7","2"
"近","7","5"
"這麼","7","5"
"道士","7","4"
"那些","7","5"
"邪魔","7","2"
"鄉親","7","5"
"重建","7","5"
"重點","7","6"
"金城鎮","7","4"
"金柱","7","1"
"鎮風","7","4"
"長輩","7","4"
"長達","7","5"
"阿兵哥","7","4"
"陳坑","7","4"
"隊伍","7","2"
"集中","7","5"
"集合","7","3"
"頭家","7","2"
"香","7","5"
"魚","7","6"
"鼎盛","7","4"
"龍","7","4"
"–","6","2"
"一同","6","3"
"一度","6","4"
"一體","6","6"
"七娘媽","6","2"
"中式","6","1"
"乃","6","6"
"久遠","6","5"
"九","6","3"
"九三","6","4"
"也好","6","3"
"五月","6","6"
"五湖四海","6","1"
"五腳基","6","2"
"人間","6","5"
"今","6","5"
"仙人掌","6","2"
"以上","6","5"
"侍應生","6","1"
"供桌","6","3"
"保","6","5"
"保存下來","6","5"
"做官","6","2"
"做生意","6","3"
"傳奇","6","5"
"僑匯","6","3"
"價值","6","5"
"元","6","5"
"充分","6","6"
"入","6","4"
"公墓","6","3"
"其餘","6","4"
"具備","6","4"
"冬","6","2"
"冷戰","6","3"
"出殯","6","2"
"出生","6","2"
"前落","6","3"
"加強","6","2"
"努力","6","5"
"動物","6","6"
"區域","6","4"
"十三","6","4"
"十二月","6","5"
"協助","6","5"
"南北","6","5"
"原始","6","5"
"反映","6","3"
"取","6","4"
"口","6","5"
"古老","6","5"
"史料","6","3"
"品德","6","4"
"喜慶","6","4"
"單姓村","6","3"
"四十年代","6","3"
"地名","6","1"
"報","6","3"
"士氣","6","1"
"夏","6","3"
"大致上","6","5"
"太","6","4"
"如何","6","5"
"妖魔鬼怪","6","2"
"季","6","5"
"守禦","6","5"
"安全","6","3"
"完全","6","5"
"官","6","2"
"家庭","6","3"
"實際","6","5"
"對稱","6","3"
"小島","6","6"
"就算","6","6"
"山牆","6","3"
"工事","6","4"
"工藝","6","2"
"帶領","6","5"
"年節","6","3"
"庇佑","6","4"
"延伸","6","6"
"建材","6","5"
"形制","6","3"
"往","6","6"
"往來","6","5"
"後代","6","3"
"怎麼","6","6"
"怎麼樣","6","4"
"情形","6","5"
"慶祝","6","5"
"成就","6","4"
"戲碼","6","2"
"技術","6","3"
"指示","6","5"
"掛紙","6","2"
"採取","6","6"
"探花","6","5"
"插","6","3"
"據","6","3"
"教導","6","3"
"整齊","6","4"
"文化村","6","3"
"新加坡","6","3"
"新年","6","2"
"日","6","3"
"日本","6","2"
"春節","6","2"
"晚上","6","5"
"更加","6","4"
"更為","6","4"
"有時","6","5"
"未","6","6"
"朱熹","6","2"
"村廟","6","3"
"東南","6","5"
"東南亞","6","3"
"柱子","6","1"
"梳式","6","2"
"棺木","6","1"
"植物","6","3"
"欣賞","6","4"
"武戲","6","3"
"殖民","6","3"
"母親","6","3"
"氣氛","6","4"
"水果","6","3"
"沒落","6","5"
"浯島","6","5"
"海域","6","4"
"清晨","6","3"
"清楚","6","3"
"燒香","6","4"
"燕尾脊","6","3"
"營造","6","3"
"物資","6","3"
"男女","6","4"
"番仔厝","6","1"
"發揮","6","5"
"目標","6","2"
"相信","6","3"
"看出","6","4"
"真正","6","6"
"睡","6","5"
"知識","6","4"
"石刻","6","3"
"石材","6","4"
"石獅爺","6","2"
"石頭","6","5"
"石馬","6","3"
"碗","6","4"
"磚","6","2"
"神聖","6","4"
"祠堂","6","4"
"福氣","6","3"
"稍微","6","3"
"突出","6","3"
"立面","6","1"
"答案","6","2"
"算","6","5"
"算是","6","6"
"紀念碑","6","2"
"級","6","5"
"組合","6","3"
"經商","6","3"
"經費","6","5"
"群組","6","1"
"老百姓","6","5"
"聘請","6","6"
"聽到","6","4"
"背後","6","5"
"腳","6","5"
"舉","6","5"
"艱難","6","5"
"華麗","6","5"
"蔡","6","4"
"蔡獻臣","6","1"
"藝術","6","4"
"蚵民","6","1"
"西式","6","2"
"親友","6","2"
"親族","6","4"
"觀世音","6","5"
"註生娘娘","6","2"
"諸如","6","3"
"證明","6","5"
"變化","6","6"
"責任","6","3"
"走","6","5"
"趕快","6","2"
"趟","6","3"
"跟著","6","5"
"軍營","6","2"
"輝煌","6","5"
"進步","6","3"
"運用","6","3"
"運補","6","4"
"過世","6","4"
"道教","6","4"
"遶境","6","3"
"遷徙","6","3"
"選","6","5"
"還要","6","4"
"那時","6","4"
"邱良功","6","2"
"鄉里","6","5"
"鄉鎮","6","3"
"醮儀","6","1"
"重新","6","5"
"金良興","6","1"
"金防部","6","2"
"開放","6","4"
"關","6","2"
"除夕","6","2"
"隆重","6","5"
"階段","6","4"
"雙","6","2"
"電腦","6","1"
"面臨","6","4"
"須","6","5"
"飯","6","5"
"首","6","5"
"首先","6","5"
"驅邪","6","2"
"骰子","6","2"
"高大","6","5"
"龐大","6","3"
"(","5","1"
"(1949)","5","2"
")","5","1"
"Quemoy","5","1"
"\t金門","5","4"
"一生","5","3"
"一般來說","5","4"
"三十四","5","1"
"三月","5","4"
"上方","5","5"
"上頭","5","4"
"下來","5","2"
"下去","5","3"
"下面","5","5"
"不可以","5","4"
"不易","5","4"
"不會","5","3"
"不要","5","4"
"世人","5","5"
"世家","5","2"
"中堡","5","2"
"中秋","5","4"
"中葉","5","3"
"主持","5","3"
"之上","5","3"
"事實","5","3"
"事業","5","3"
"事蹟","5","4"
"二十三日","5","4"
"二月","5","4"
"五零年代","5","3"
"人員","5","3"
"人才","5","4"
"仍然","5","5"
"住在","5","4"
"佔領","5","4"
"作業","5","1"
"來年","5","3"
"依照","5","4"
"俗諺","5","4"
"保衛","5","3"
"個人","5","4"
"倒影塔","5","2"
"允許","5","4"
"元宵節","5","3"
"元餅","5","2"
"充滿","5","4"
"先賢","5","3"
"光緒","5","2"
"入口","5","4"
