devour,v.,5
dew,n.,2
diabetes,n.,6
diagnose,v.,6
diagnosis,n.,6
diagram,n./v.,6
dial,n./v.,2
dialect,n.,5
dialogue,n.,3
diameter,n.,6
diamond,n.,2
diaper,n.,4
diary,n.,2
dictate,v.,6
dictation,n.,6
dictator,n.,6
dictionary,n.,2
die,v.,1
diet,n./v.,3
differ,v.,4
difference,n.,2
different,adj.,1
differentiate,v.,6
difficult,adj.,1
difficulty,n.,2
dig,v./n.,1
digest,v.,4
digest,n.,4
digestion,n.,4
digital,adj.,4
dignity,n.,4
dilemma,n.,6
diligence,n.,4
diligent,adj.,3
dim,adj./v.,3
dime,n.,3
dimension,n.,6
diminish,v.,6
dine,v.,3
dinner,n.,1
dinosaur,n.,2
dip,v./n.,3
diploma,n.,4
diplomacy,n.,6
diplomat,n.,4
diplomatic,adj.,6
direct,adj./adv./v.,1
direction,n.,2
director,n.,2
directory,n.,6
dirt,n.,3
dirty,adj./v.,1
disability,n.,6
disable,v.,6
disadvantage,n./v.,4
disagree,v./(n.),2
disagreement,v./(n.),2
disappear,v.,2
disappoint,v./(n.),3
disappointment,v./(n.),3
disapprove,v.,6
disaster,n.,4
disastrous,adj.,6
disbelief,n.,5
discard,v./n.,5
discharge,v./n.,6
disciple,n.,5
disciplinary,adj.,6
discipline,n./v.,4
disclose,v.,6
disclosure,n.,6
disco,n.,3
discotheque,n.,3
discomfort,n./v.,6
disconnect,v.,4
discount,n./v.,3
discourage,v./(n.),4
discouragement,v./(n.),4
discover,v.,1
discovery,n.,3
discreet,adj.,6
discriminate,v.,5
discrimination,n.,6
discuss,v.,2
discussion,n.,2
disease,n.,3
disgrace,n./v.,6
disgraceful,adj.,6
disguise,v./n.,4
disgust,n./v.,4
dish,n./v.,1
dishonest,adj.,2
disk,n.,3
disc,n.,3
dislike,v./n.,3
dismantle,v.,6
dismay,v./n.,6
dismiss,v.,4
disorder,n./v.,4
dispatch,v./n.,6
dispensable,adj.,6
dispense,v.,5
disperse,v.,6
displace,v.,6
display,v./n.,2
displease,v.,6
disposable,adj./n.,6
disposal,n.,6
dispose,v.,5
dispute,v./n.,4
disregard,v./n.,6
dissident,adj./n.,6
dissolve,v.,6
dissuade,v.,6
distance,n./v.,2
distant,adj.,2
distinct,adj.,4
distinction,n.,5
distinctive,adj.,5
distinguish,v.,4
distinguished,adj.,4
distort,v.,6
distract,v.,6
distraction,n.,6
distress,n./v.,5
distribute,v.,4
distribution,n.,4
district,n.,4
distrust,n./v.,6
disturb,v.,4
disturbance,n.,6
ditch,n./v.,3
dive,v./n.,3
diverse,adj.,6
diversify,v.,6
diversion,n.,6
diversity,n.,6
divert,v.,6
divide,v./n.,2
divine,adj.,4
division,n.,2
divorce,n./v.,4
dizzy,adj.,2
do,v./aux.,1
dock,n./v.,3
doctor,n.,1
doc,n.,1
doctrine,n.,6
document,n./v.,5
documentary,adj./n.,6
dodge,v./n.,3
dog,n.,1
doll,n.,1
dollar,n.,1
buck,n.,1
dolphin,n.,2
dome,n./v.,6
domestic,adj.,3
dominant,adj.,4
dominate,v.,4
donate,v.,6
donation,n.,6
donkey,n.,2
donor,n.,6
doom,n./v.,6
door,n.,1
doorstep,n.,5
doorway,n.,5
dormitory,n.,5
dormitory,n.,4
dorm,n.,4
dosage,n.,6
dose,n./v.,3
dot,n./v.,2
double,adj./adv./n./v.,2
doubt,n./v.,2
doubtful,adj.,3
dough,n.,5
doughnut,n.,2
dove,n.,1
down,adv./prep./adj./v./n.,1
download,v.,4
downstairs,adv./adj./n.,1
downtown,adv./adj./n.,2
downward,adj.,5
downward,adv.,5
downwards,adv.,5
doze,v./n.,4
dozen,n.,1
Dr.,n.,2
draft,n./v.,4
drag,v./n.,2
dragon,n.,2
dragonfly,n.,2
drain,v./n.,3
drama,n.,2
dramatic,adj.,3
drape,v./n.,5
drastic,adj.,6
draw,v./n.,1
drawback,n.,6
drawer,n.,2
drawing,n.,2
dread,v./n.,4
dreadful,adj.,5
dream,n./v.,1
dreary,adj.,6
dress,n./v.,2
dresser,n.,5
dressing,n.,5
drift,n./v.,4
drill,n./v.,4
drink,v./n.,1
drip,v./n.,3
drive,v./n.,1
driver,n.,1
driveway,n.,5
drizzle,n./v.,6
drop,v./n.,2
drought,n.,6
drown,v.,3
drowsy,adj.,3
drug,n./v.,2
drugstore,n.,2
drum,n./v.,2
drunk,adj./n.,3
dry,adj./v.,1
dryer,n.,2
dual,adj.,6
dubious,adj.,6
duck,n./v.,1
duckling,n.,1
due,adj./n./adv.,3
dull,adj./v.,2
dumb,adj.,2
dump,v./n.,3
dumpling,n.,2
durable,adj.,4
duration,n.,5
during,prep.,1
dusk,n.,5
dust,n./v.,3
dusty,adj.,4
duty,n.,2
DVD,n.,4
digital video disk,n.,4
digital versatile disk,n.,4
dwarf,n./v.,5
dwell,v.,5
dwelling,n.,5
dye,n./v.,4
dynamic,adj.,4
dynamite,n./v.,6
dynasty,n.,4
